timestamp,returns,cumulative
2018-01-01,0.0,1.0
2018-01-02,0.0,1.0
2018-01-03,0.0,1.0
2018-01-04,0.0,1.0
2018-01-05,0.0,1.0
2018-01-06,0.0,1.0
2018-01-07,0.0,1.0
2018-01-08,0.0,1.0
2018-01-09,0.0,1.0
2018-01-10,0.0,1.0
2018-01-11,0.0,1.0
2018-01-12,0.0,1.0
2018-01-13,0.0,1.0
2018-01-14,0.0,1.0
2018-01-15,0.0,1.0
2018-01-16,0.0,1.0
2018-01-17,0.0,1.0
2018-01-18,0.0,1.0
2018-01-19,0.0,1.0
2018-01-20,0.0,1.0
2018-01-21,0.0,1.0
2018-01-22,0.0,1.0
2018-01-23,0.0,1.0
2018-01-24,0.0,1.0
2018-01-25,0.0,1.0
2018-01-26,0.0,1.0
2018-01-27,0.0,1.0
2018-01-28,0.0,1.0
2018-01-29,0.0,1.0
2018-01-30,0.0,1.0
2018-01-31,0.0,1.0
2018-02-01,0.0,1.0
2018-02-02,0.0,1.0
2018-02-03,0.0,1.0
2018-02-04,0.0,1.0
2018-02-05,0.0,1.0
2018-02-06,0.0,1.0
2018-02-07,0.0,1.0
2018-02-08,0.0,1.0
2018-02-09,0.0,1.0
2018-02-10,0.0,1.0
2018-02-11,0.0,1.0
2018-02-12,0.0,1.0
2018-02-13,0.0,1.0
2018-02-14,0.0,1.0
2018-02-15,0.0,1.0
2018-02-16,0.0,1.0
2018-02-17,0.0,1.0
2018-02-18,-0.001,0.999
2018-02-19,0.02853919438408825,1.0275106551897042
2018-02-20,0.03553640604000319,1.0640246910429552
2018-02-21,-0.027051963389430167,1.0352407340554115
2018-02-22,-0.0410456496293406,0.9927486056033518
2018-02-23,0.012836861344895034,1.00549238180382
2018-02-24,-0.02121840033153749,0.9841574419163954
2018-02-25,-0.013979053059811286,0.970399852816638
2018-02-26,0.024176313446126474,0.9938605438264081
2018-02-27,0.007559670432345178,1.0013738019934473
2018-02-28,-0.00380721278554097,0.9975613588513921
2018-03-01,0.014924114671163613,1.012449078962412
2018-03-02,0.01027509415424921,1.022852088575134
2018-03-03,0.014681107099879687,1.037868689634841
2018-03-04,-0.009313381653807185,1.028202622421735
2018-03-05,0.006114993646759825,1.0344900749254258
2018-03-06,-0.028361839008316347,1.0051500339646897
2018-03-07,-0.03422606670548117,0.9707477018531975
2018-03-08,-0.03149107142857144,0.9401778166350169
2018-03-09,0.0,0.9401778166350169
2018-03-10,0.0,0.9401778166350169
2018-03-11,0.0,0.9401778166350169
2018-03-12,0.0,0.9401778166350169
2018-03-13,0.0,0.9401778166350169
2018-03-14,0.0,0.9401778166350169
2018-03-15,0.0,0.9401778166350169
2018-03-16,0.0,0.9401778166350169
2018-03-17,0.0,0.9401778166350169
2018-03-18,0.0,0.9401778166350169
2018-03-19,0.0,0.9401778166350169
2018-03-20,0.0,0.9401778166350169
2018-03-21,0.0,0.9401778166350169
2018-03-22,0.0,0.9401778166350169
2018-03-23,0.0,0.9401778166350169
2018-03-24,0.0,0.9401778166350169
2018-03-25,0.0,0.9401778166350169
2018-03-26,0.0,0.9401778166350169
2018-03-27,0.0,0.9401778166350169
2018-03-28,0.0,0.9401778166350169
2018-03-29,0.0,0.9401778166350169
2018-03-30,0.0,0.9401778166350169
2018-03-31,0.0,0.9401778166350169
2018-04-01,0.0,0.9401778166350169
2018-04-02,0.0,0.9401778166350169
2018-04-03,0.0,0.9401778166350169
2018-04-04,0.0,0.9401778166350169
2018-04-05,0.0,0.9401778166350169
2018-04-06,0.0,0.9401778166350169
2018-04-07,0.0,0.9401778166350169
